id,world,arm,group,query,metric,truth_mean,estimate,mae,source_mean_mae,width,coverage
EQ-W02--Aligned,W02,Aligned,other_nine,Q06,precipitation_signal,0.15781407356262206,0.1551,0.0027140735626220713,0.0019838380316893056,0.016500000000000015,0.8
EQ-W02--Aligned,W02,Aligned,other_nine,Q07,precipitation_signal,0.15603530704975127,0.1551,0.0009353070497512828,0.00020507151881851704,0.016500000000000015,1.0
EQ-W02--Aligned,W02,Aligned,other_nine,Q10,precipitation_signal,0.15650169551372528,0.1584,0.0018983044862747323,0.0006714599827925272,0.04999999999999999,1.0
EQ-W02--Aligned,W02,Aligned,other_nine,Q11,precipitation_signal,0.16047807037830353,0.1565,0.003978070378303528,0.004647834847370774,0.02350000000000002,0.8
EQ-W02--Aligned,W02,Aligned,other_nine,Q12,precipitation_signal,0.14968492090702057,0.1555,0.0058150790929794305,0.006145314623912185,0.017000000000000015,0.6
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q03,pH_normalized,0.32275220155715945,0.2665,0.05625220155715943,0.05674402564764025,0.01200000000000001,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q08,pH_normalized,0.36502922773361207,0.2666,0.09842922773361207,0.09902105182409288,0.014000000000000012,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q09,pH_normalized,0.31739525198936464,0.2664,0.05099525198936461,0.05138707607984544,0.01200000000000001,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q03,acid_dissociation_fraction,0.3107993721961975,0.0784,0.23239937219619752,0.23897757393618424,0.042,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q08,acid_dissociation_fraction,0.6546313166618347,0.0804,0.5742313166618347,0.5828095184018215,0.055,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q09,acid_dissociation_fraction,0.2876996576786041,0.0782,0.20949965767860412,0.21587785941859083,0.045000000000000005,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q03,precipitation_signal,0.0036083546467125414,0.1501,0.14649164535328746,0.1522218808842202,0.04100000000000001,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q08,precipitation_signal,0.0004845875781029463,0.1484,0.14791541242189707,0.15534564795282982,0.05099999999999999,0.0
EQ-W02--Aligned,W02,Aligned,three_most_dilute,Q09,precipitation_signal,0.022365998663008212,0.1503,0.1279340013369918,0.13346423686792455,0.04299999999999998,0.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q01,pH_normalized,0.2695008754730225,0.2666,0.0029008754730224795,0.0031515325109164327,0.006000000000000005,0.4
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q02,pH_normalized,0.271242755651474,0.2666,0.004642755651473984,0.0048934126893679375,0.006000000000000005,0.2
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q04,pH_normalized,0.2850510537624359,0.2667,0.018351053762435898,0.01870171080032984,0.009000000000000008,0.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q05,pH_normalized,0.2661427140235901,0.2664,0.0002572859764099489,0.00020662893851597364,0.004999999999999949,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q06,pH_normalized,0.2670481503009796,0.2664,0.0006481503009795886,0.0006988073388735638,0.004999999999999949,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q07,pH_normalized,0.2656960368156433,0.2664,0.0007039631843567262,0.000653306146462751,0.004999999999999949,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q10,pH_normalized,0.26409255862236025,0.266,0.0019074413776397625,0.0022567843397457987,0.010000000000000009,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q11,pH_normalized,0.2659979581832886,0.2663,0.00030204181671139585,0.0003513847788174651,0.007000000000000006,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q12,pH_normalized,0.2644254505634308,0.2664,0.0019745494365692173,0.001923892398675242,0.004999999999999949,0.4
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q01,acid_dissociation_fraction,0.07906392365694045,0.0741,0.0049639236569404555,0.0072408795977632195,0.023999999999999994,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q02,acid_dissociation_fraction,0.08081925213336945,0.0741,0.006719252133369449,0.008996208074192213,0.023999999999999994,0.6
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q04,acid_dissociation_fraction,0.12886210083961486,0.0761,0.052762100839614856,0.05703905678043762,0.034,0.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q05,acid_dissociation_fraction,0.07287711650133133,0.0725,0.00037711650133133434,0.0010540724421540942,0.018000000000000002,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q06,acid_dissociation_fraction,0.07057328224182129,0.0725,0.0019267177581787087,0.0012497618173559488,0.018000000000000002,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q07,acid_dissociation_fraction,0.0705275446176529,0.0725,0.0019724553823470964,0.0012954994415243365,0.018000000000000002,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q10,acid_dissociation_fraction,0.07466239780187607,0.0685,0.0061623978018760656,0.0028393537426988358,0.03599999999999999,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q11,acid_dissociation_fraction,0.06730689853429794,0.0708,0.0034931014657020587,0.004516145524879292,0.024,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q12,acid_dissociation_fraction,0.0708839863538742,0.0721,0.0012160136461257937,0.0009390577053030313,0.018000000000000002,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q01,precipitation_signal,0.15506991744041443,0.1585,0.0034300825595855733,0.00033507247765859893,0.03,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q02,precipitation_signal,0.15191046595573426,0.1585,0.006589534044265738,0.0028243790070215657,0.03,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q04,precipitation_signal,0.14032431244850158,0.1619,0.021575687551498413,0.014410532514254254,0.04400000000000001,0.4
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q05,precipitation_signal,0.1545564502477646,0.1559,0.0013435497522354123,0.00017839471499123127,0.023999999999999994,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q06,precipitation_signal,0.15781407356262206,0.1559,0.0019140735626220484,0.0030792285998662294,0.023999999999999994,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q07,precipitation_signal,0.15603530704975127,0.1559,0.00013530704975125984,0.0013004620869954409,0.023999999999999994,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q10,precipitation_signal,0.15650169551372528,0.1492,0.0073016955137252815,0.001766850550969451,0.04999999999999999,1.0
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q11,precipitation_signal,0.16047807037830353,0.1531,0.007378070378303514,0.005743225415547698,0.032,0.8
EQ-W02--MisIndexed,W02,MisIndexed,other_nine,Q12,precipitation_signal,0.14968492090702057,0.1552,0.005515079092979436,0.005049924055735261,0.023999999999999994,1.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q03,pH_normalized,0.32275220155715945,0.2669,0.05585220155715942,0.056402858595053396,0.009999999999999953,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q08,pH_normalized,0.36502922773361207,0.2671,0.09792922773361207,0.09867988477150602,0.01200000000000001,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q09,pH_normalized,0.31739525198936464,0.2669,0.05049525198936461,0.051045909027258585,0.010999999999999954,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q03,acid_dissociation_fraction,0.3107993721961975,0.0785,0.2322993721961975,0.2389763281370203,0.04,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q08,acid_dissociation_fraction,0.6546313166618347,0.0806,0.5740313166618347,0.5828082726026574,0.05,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q09,acid_dissociation_fraction,0.2876996576786041,0.0783,0.20939965767860413,0.2158766136194269,0.044,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q03,precipitation_signal,0.0036083546467125414,0.1657,0.16209164535328743,0.15112649031604328,0.05000000000000002,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q08,precipitation_signal,0.0004845875781029463,0.1692,0.16871541242189705,0.1542502573846529,0.06,0.0
EQ-W02--MisIndexed,W02,MisIndexed,three_most_dilute,Q09,precipitation_signal,0.022365998663008212,0.1654,0.1430340013369918,0.13236884629974763,0.05399999999999999,0.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q01,pH_normalized,0.2825640082359314,0.278,0.004564008235931394,0.004514549175898275,0.009999999999999953,0.6
EQ-W03--Opaque,W03,Opaque,other_nine,Q02,pH_normalized,0.28030123114585875,0.278,0.0023012311458587287,0.0022517720858256096,0.009999999999999953,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q04,pH_normalized,0.2942578852176666,0.2795,0.014757885217666578,0.01620842615763346,0.010999999999999954,0.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q05,pH_normalized,0.27949809432029726,0.278,0.0014980943202972385,0.0014486352602641195,0.007999999999999952,0.6
EQ-W03--Opaque,W03,Opaque,other_nine,Q06,pH_normalized,0.27781982421875,0.278,0.00018017578125001377,0.00022963484128313283,0.007999999999999952,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q07,pH_normalized,0.27778175473213196,0.278,0.00021824526786806686,0.0002677043279011859,0.007999999999999952,0.8
EQ-W03--Opaque,W03,Opaque,other_nine,Q10,pH_normalized,0.2776383638381958,0.278,0.0003616361618042352,0.00041109522183735425,0.020999999999999963,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q11,pH_normalized,0.27792336940765383,0.278,7.663059234619407e-05,0.00012608965237931313,0.007999999999999952,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q12,pH_normalized,0.28024727702140806,0.278,0.002247277021408034,0.002197817961374915,0.006000000000000005,0.8
EQ-W03--Opaque,W03,Opaque,other_nine,Q01,acid_dissociation_fraction,0.07505308985710143,0.071,0.004053089857101441,0.0045587997262676455,0.029999999999999992,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q02,acid_dissociation_fraction,0.07837878167629242,0.071,0.007378781676292426,0.00788449154545863,0.029999999999999992,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q04,acid_dissociation_fraction,0.11494708955287933,0.073,0.04194708955287933,0.04445279942204554,0.032999999999999995,0.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q05,acid_dissociation_fraction,0.0727116271853447,0.071,0.0017116271853447051,0.0022173370545109095,0.023000000000000007,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q06,acid_dissociation_fraction,0.07409881055355072,0.071,0.0030988105535507265,0.003604520422716931,0.023000000000000007,0.8
EQ-W03--Opaque,W03,Opaque,other_nine,Q07,acid_dissociation_fraction,0.0689605012536049,0.071,0.002039498746395099,0.001533788877228895,0.023000000000000007,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q10,acid_dissociation_fraction,0.07258645445108414,0.071,0.0015864544510841433,0.0020921643202503476,0.05500000000000001,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q11,acid_dissociation_fraction,0.07355378419160843,0.071,0.002553784191608441,0.003059494060774645,0.024000000000000007,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q12,acid_dissociation_fraction,0.07131529599428177,0.07,0.0013152959942817621,0.0008210058634479794,0.018000000000000002,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q01,precipitation_signal,0.15190294682979583,0.137,0.014902946829795816,0.003553685545921337,0.03899999999999999,0.6
EQ-W03--Opaque,W03,Opaque,other_nine,Q02,precipitation_signal,0.15209624469280242,0.137,0.015096244692802407,0.003360387682914745,0.03899999999999999,0.6
EQ-W03--Opaque,W03,Opaque,other_nine,Q04,precipitation_signal,0.1383959949016571,0.005,0.1333959949016571,0.01706063747406006,0.055,0.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q05,precipitation_signal,0.15453205704689027,0.152,0.0025320570468902737,0.0009245753288268932,0.023999999999999994,0.8
EQ-W03--Opaque,W03,Opaque,other_nine,Q06,precipitation_signal,0.1553386241197586,0.152,0.003338624119758604,0.00011800825595856268,0.023999999999999994,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q07,precipitation_signal,0.15522807836532593,0.152,0.0032280783653259315,0.00022855401039123535,0.023999999999999994,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q10,precipitation_signal,0.15588015913963318,0.155,0.0008801591396331854,0.0004235267639160212,0.05499999999999999,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q11,precipitation_signal,0.1549463838338852,0.155,5.3616166114794916e-05,0.0005102485418319591,0.02400000000000002,1.0
EQ-W03--Opaque,W03,Opaque,other_nine,Q12,precipitation_signal,0.15532172322273255,0.153,0.0023217232227325524,0.0001349091529846136,0.02400000000000002,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q03,pH_normalized,0.3279746472835541,0.322,0.005974647283554069,0.04992518822352093,0.02200000000000002,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q08,pH_normalized,0.3680273652076721,0.366,0.002027365207672105,0.08997790614763895,0.03700000000000003,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q09,pH_normalized,0.32198804020881655,0.318,0.003988040208816546,0.04393858114878341,0.02100000000000002,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q03,acid_dissociation_fraction,0.2709691047668457,0.236,0.03496910476684573,0.2004748146360119,0.12,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q08,acid_dissociation_fraction,0.5796797871589661,0.563,0.01667978715896612,0.5091854970281323,0.26999999999999996,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q09,acid_dissociation_fraction,0.24457126259803771,0.214,0.03057126259803772,0.17407697246720394,0.11000000000000001,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q03,precipitation_signal,0.0033636067353654655,0.003,0.0003636067353654654,0.1520930256403517,0.025,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q08,precipitation_signal,0.003104757005348802,0.002,0.0011047570053488017,0.15235187537036837,0.02,1.0
EQ-W03--Opaque,W03,Opaque,three_most_dilute,Q09,precipitation_signal,0.014711550995707512,0.003,0.01171155099570751,0.14074508138000966,0.025,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q01,pH_normalized,0.2825640082359314,0.2815,0.0010640082359314462,0.0036759664614995358,0.014999999999999958,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q02,pH_normalized,0.28030123114585875,0.282,0.0016987688541412194,0.0014131893714268706,0.01599999999999996,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q04,pH_normalized,0.2942578852176666,0.284,0.010257885217666629,0.01536984344323472,0.02999999999999997,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q05,pH_normalized,0.27949809432029726,0.279,0.0004980943202972377,0.0006100525458653805,0.013999999999999957,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q06,pH_normalized,0.27781982421875,0.279,0.0011801757812500147,0.0010682175556818718,0.013999999999999957,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q07,pH_normalized,0.27778175473213196,0.279,0.0012182452678680677,0.001106287042299925,0.013999999999999957,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q10,pH_normalized,0.2776383638381958,0.272,0.00563836383819577,0.0012496779362360932,0.04999999999999999,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q11,pH_normalized,0.27792336940765383,0.278,7.663059234619407e-05,0.0009646723667780521,0.020999999999999963,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q12,pH_normalized,0.28024727702140806,0.279,0.001247277021408033,0.001359235246976176,0.013999999999999957,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q01,acid_dissociation_fraction,0.07505308985710143,0.079,0.003946910142898566,0.00354446123043696,0.032,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q02,acid_dissociation_fraction,0.07837878167629242,0.08,0.0016212183237075822,0.0068701530496279445,0.034,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q04,acid_dissociation_fraction,0.11494708955287933,0.086,0.028947089552879335,0.04343846092621485,0.065,0.8
EQ-W03--Aligned,W03,Aligned,other_nine,Q05,acid_dissociation_fraction,0.0727116271853447,0.071,0.0017116271853447051,0.0012029985586802239,0.02899999999999999,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q06,acid_dissociation_fraction,0.07409881055355072,0.071,0.0030988105535507265,0.0025901819268862453,0.02899999999999999,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q07,acid_dissociation_fraction,0.0689605012536049,0.071,0.002039498746395099,0.0025481273730595805,0.02899999999999999,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q10,acid_dissociation_fraction,0.07258645445108414,0.058,0.014586454451084134,0.001077825824419662,0.07999999999999999,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q11,acid_dissociation_fraction,0.07355378419160843,0.07,0.003553784191608428,0.0020451555649439596,0.041999999999999996,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q12,acid_dissociation_fraction,0.07131529599428177,0.069,0.002315295994281763,0.00019333263238270615,0.029000000000000005,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q01,precipitation_signal,0.15190294682979583,0.154,0.0020970531702041717,0.002905074010292691,0.028999999999999998,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q02,precipitation_signal,0.15209624469280242,0.155,0.002903755307197581,0.002711776147286099,0.03,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q04,precipitation_signal,0.1383959949016571,0.15,0.01160400509834289,0.016412025938431413,0.14,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q05,precipitation_signal,0.15453205704689027,0.154,0.0005320570468902719,0.00027596379319824726,0.027000000000000024,0.8
EQ-W03--Aligned,W03,Aligned,other_nine,Q06,precipitation_signal,0.1553386241197586,0.154,0.0013386241197586024,0.0005306032796700832,0.027000000000000024,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q07,precipitation_signal,0.15522807836532593,0.154,0.0012280783653259297,0.0004200575252374106,0.027000000000000024,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q10,precipitation_signal,0.15588015913963318,0.17,0.014119840860366828,0.001072138299544667,0.3,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q11,precipitation_signal,0.1549463838338852,0.156,0.0010536161661147958,0.00013836299379668682,0.044999999999999984,1.0
EQ-W03--Aligned,W03,Aligned,other_nine,Q12,precipitation_signal,0.15532172322273255,0.154,0.0013217232227325515,0.0005137023826440323,0.028999999999999998,1.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q03,pH_normalized,0.3279746472835541,0.288,0.0399746472835541,0.049086605509122194,0.03699999999999998,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q08,pH_normalized,0.3680273652076721,0.293,0.07502736520767211,0.08913932343324021,0.05399999999999999,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q09,pH_normalized,0.32198804020881655,0.289,0.03298804020881657,0.04309999843438467,0.04199999999999998,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q03,acid_dissociation_fraction,0.2709691047668457,0.1,0.1709691047668457,0.19946047614018125,0.08499999999999999,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q08,acid_dissociation_fraction,0.5796797871589661,0.11,0.4696797871589661,0.5081711585323015,0.14500000000000002,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q09,acid_dissociation_fraction,0.24457126259803771,0.096,0.1485712625980377,0.17306263397137323,0.115,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q03,precipitation_signal,0.0033636067353654655,0.145,0.14163639326463454,0.15144441410472306,0.15,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q08,precipitation_signal,0.003104757005348802,0.14,0.13689524299465122,0.15170326383473973,0.23,0.0
EQ-W03--Aligned,W03,Aligned,three_most_dilute,Q09,precipitation_signal,0.014711550995707512,0.145,0.13028844900429248,0.140096469844381,0.21,0.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q01,pH_normalized,0.2825640082359314,0.282,0.0005640082359314458,0.003632750610510549,0.009999999999999953,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q02,pH_normalized,0.28030123114585875,0.282,0.0016987688541412194,0.0013699735204378838,0.009999999999999953,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q04,pH_normalized,0.2942578852176666,0.289,0.005257885217666625,0.015326627592245734,0.024999999999999967,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q05,pH_normalized,0.27949809432029726,0.279,0.0004980943202972377,0.0005668366948763937,0.00599999999999995,0.6
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q06,pH_normalized,0.27781982421875,0.279,0.0011801757812500147,0.0011114334066708587,0.00599999999999995,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q07,pH_normalized,0.27778175473213196,0.279,0.0012182452678680677,0.0011495028932889118,0.00599999999999995,0.6
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q10,pH_normalized,0.2776383638381958,0.278,0.0003616361618042352,0.00129289378722508,0.033999999999999975,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q11,pH_normalized,0.27792336940765383,0.279,0.001076630592346195,0.001007888217767039,0.00599999999999995,0.6
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q12,pH_normalized,0.28024727702140806,0.279,0.001247277021408033,0.001316019395987189,0.00599999999999995,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q01,acid_dissociation_fraction,0.07505308985710143,0.077,0.0019469101428985641,0.0027797171846032087,0.035,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q02,acid_dissociation_fraction,0.07837878167629242,0.077,0.0013787816762924204,0.006105409003794193,0.035,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q04,acid_dissociation_fraction,0.11494708955287933,0.122,0.007052910447120669,0.0426737168803811,0.155,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q05,acid_dissociation_fraction,0.0727116271853447,0.071,0.0017116271853447051,0.00043825451284647265,0.027000000000000003,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q06,acid_dissociation_fraction,0.07409881055355072,0.071,0.0030988105535507265,0.001825437881052494,0.027000000000000003,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q07,acid_dissociation_fraction,0.0689605012536049,0.071,0.002039498746395099,0.0033128714188933317,0.027000000000000003,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q10,acid_dissociation_fraction,0.07258645445108414,0.075,0.0024135455489158603,0.0003130817785859108,0.07500000000000001,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q11,acid_dissociation_fraction,0.07355378419160843,0.073,0.0005537841916084391,0.0012804115191102083,0.027999999999999997,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q12,acid_dissociation_fraction,0.07131529599428177,0.072,0.0006847040057182258,0.0009580766782164574,0.02600000000000001,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q01,precipitation_signal,0.15190294682979583,0.152,9.705317020416993e-05,0.0030366760989030406,0.027999999999999997,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q02,precipitation_signal,0.15209624469280242,0.152,9.624469280242187e-05,0.0028433782358964488,0.027999999999999997,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q04,precipitation_signal,0.1383959949016571,0.145,0.0066040050983428855,0.016543628027041762,0.07499999999999998,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q05,precipitation_signal,0.15453205704689027,0.154,0.0005320570468902719,0.000407565881808597,0.02400000000000002,0.8
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q06,precipitation_signal,0.1553386241197586,0.154,0.0013386241197586024,0.00039900119105973353,0.02400000000000002,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q07,precipitation_signal,0.15522807836532593,0.154,0.0012280783653259297,0.00028845543662706086,0.02400000000000002,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q10,precipitation_signal,0.15588015913963318,0.158,0.0021198408603668173,0.0009405362109343174,0.08000000000000002,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q11,precipitation_signal,0.1549463838338852,0.157,0.0020536161661147967,6.760905186337096e-06,0.026000000000000023,1.0
EQ-W03--MisIndexed,W03,MisIndexed,other_nine,Q12,precipitation_signal,0.15532172322273255,0.155,0.0003217232227325506,0.0003821002940336826,0.02400000000000002,1.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q03,pH_normalized,0.3279746472835541,0.298,0.02997464728355409,0.04904338965813321,0.03999999999999998,0.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q08,pH_normalized,0.3680273652076721,0.308,0.0600273652076721,0.08909610758225123,0.05500000000000005,0.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q09,pH_normalized,0.32198804020881655,0.297,0.024988040208816564,0.04305678258339568,0.03899999999999998,0.2
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q03,acid_dissociation_fraction,0.2709691047668457,0.247,0.023969104766845717,0.1986957320943475,0.38,1.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q08,acid_dissociation_fraction,0.5796797871589661,0.46,0.11967978715896604,0.5074064144864678,0.65,1.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q09,acid_dissociation_fraction,0.24457126259803771,0.23,0.014571262598037704,0.1722978899255395,0.36,1.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q03,precipitation_signal,0.0033636067353654655,0.14,0.13663639326463456,0.1515760161933334,0.09499999999999999,0.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q08,precipitation_signal,0.003104757005348802,0.125,0.1218952429946512,0.15183486592335008,0.13499999999999998,0.0
EQ-W03--MisIndexed,W03,MisIndexed,three_most_dilute,Q09,precipitation_signal,0.014711550995707512,0.138,0.1232884490042925,0.14022807193299136,0.10499999999999998,0.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q01,pH_normalized,0.2940868675708771,0.296,0.001913132429122888,0.0024563734730084774,0.02400000000000002,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q02,pH_normalized,0.2939358353614807,0.296,0.0020641646385192725,0.002305341263612093,0.02400000000000002,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q04,pH_normalized,0.30431983470916746,0.296,0.008319834709167473,0.012689340611298838,0.046999999999999986,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q05,pH_normalized,0.29201748967170715,0.292,1.7489671707171528e-05,0.00038699557383853334,0.010000000000000009,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q06,pH_normalized,0.29049782156944276,0.292,0.0015021784305572217,0.0011326725284258599,0.010000000000000009,1.0
EQ-W04--Opaque,W04,Opaque,other_nine,Q07,pH_normalized,0.29074816703796386,0.292,0.0012518329620361257,0.0008823270599047639,0.010000000000000009,1.0
