id,world,arm,budget,query,reference,prediction,error,centred_error
C-W04-B24-E-Opaque,W04,Opaque,24,Q07,0.9850756880937459,0.987,0.0019243119062540837,0.008270922208074905
C-W04-B24-E-Opaque,W04,Opaque,24,Q08,0.9752451105677643,0.991,0.015754889432235686,0.022101499734056507
C-W04-B24-E-Opaque,W04,Opaque,24,Q09,0.9994536920682282,0.995,-0.00445369206822821,0.001892918233592611
C-W04-B24-E-Opaque,W04,Opaque,24,Q10,0.986170946705328,0.992,0.005829053294671982,0.012175663596492803
C-W04-B24-E-Opaque,W04,Opaque,24,Q11,0.9863920715742656,0.988,0.0016079284257344284,0.00795453872755525
C-W04-B24-E-Opaque,W04,Opaque,24,Q12,0.9805844544294312,0.94,-0.04058445442943126,-0.03423784412761044
C-W04-B24-E-Aligned,W04,Aligned,24,Q01,0.9892970008961679,0.985,-0.004297000896167913,0.011049609405652805
C-W04-B24-E-Aligned,W04,Aligned,24,Q02,0.9864205780867832,0.972,-0.014420578086783209,0.0009260322150375089
C-W04-B24-E-Aligned,W04,Aligned,24,Q03,0.9778058390590891,0.965,-0.012805839059089164,0.0025407712427315543
C-W04-B24-E-Aligned,W04,Aligned,24,Q04,0.9863885748655626,0.968,-0.018388574865562668,-0.00304196456374195
C-W04-B24-E-Aligned,W04,Aligned,24,Q05,0.9857652220141332,0.97,-0.015765222014133218,-0.00041861171231249994
C-W04-B24-E-Aligned,W04,Aligned,24,Q06,0.9815601452613479,0.955,-0.026560145261347978,-0.01121353495952726
C-W04-B24-E-Aligned,W04,Aligned,24,Q07,0.9850756880937459,0.971,-0.01407568809374593,0.0012709222080747873
C-W04-B24-E-Aligned,W04,Aligned,24,Q08,0.9752451105677643,0.981,0.005754889432235677,0.021101499734056395
C-W04-B24-E-Aligned,W04,Aligned,24,Q09,0.9994536920682282,0.98,-0.019453692068228223,-0.0041070817664075054
C-W04-B24-E-Aligned,W04,Aligned,24,Q10,0.986170946705328,0.975,-0.011170946705328033,0.004175663596492685
C-W04-B24-E-Aligned,W04,Aligned,24,Q11,0.9863920715742656,0.969,-0.01739207157426559,-0.0020454612724448706
C-W04-B24-E-Aligned,W04,Aligned,24,Q12,0.9805844544294312,0.945,-0.035584454429431256,-0.020237844127610538
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q01,0.9892970008961679,0.91,-0.07929700089616787,0.0007162760723192774
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q02,0.9864205780867832,0.95,-0.03642057808678323,0.04359269888170392
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q03,0.9778058390590891,0.87,-0.10780583905908914,-0.02779256209060199
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q04,0.9863885748655626,0.89,-0.09638857486556263,-0.01637529789707548
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q05,0.9857652220141332,0.9,-0.08576522201413317,-0.005751945045646023
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q06,0.9815601452613479,0.86,-0.12156014526134795,-0.041546868292860806
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q07,0.9850756880937459,0.9,-0.08507568809374588,-0.005062411125258737
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q08,0.9752451105677643,0.91,-0.06524511056776428,0.01476816640072287
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q09,0.9994536920682282,0.98,-0.019453692068228223,0.06055958490025892
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q10,0.986170946705328,0.97,-0.016170946705328038,0.06384233026315911
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q11,0.9863920715742656,0.89,-0.09639207157426555,-0.016378794605778402
C-W04-B24-E-MisIndexed,W04,MisIndexed,24,Q12,0.9805844544294312,0.83,-0.15058445442943125,-0.0705711774609441
C-W04-B12-E-Opaque,W04,Opaque,12,Q01,0.9892970008961679,0.975,-0.014297000896167922,-0.009950390594347214
C-W04-B12-E-Opaque,W04,Opaque,12,Q02,0.9864205780867832,0.965,-0.021420578086783215,-0.017073967784962507
C-W04-B12-E-Opaque,W04,Opaque,12,Q03,0.9778058390590891,0.985,0.007194160940910854,0.011540771242731562
C-W04-B12-E-Opaque,W04,Opaque,12,Q04,0.9863885748655626,0.985,-0.0013885748655626529,0.002958035436258055
C-W04-B12-E-Opaque,W04,Opaque,12,Q05,0.9857652220141332,0.987,0.0012347779858667973,0.005581388287687505
C-W04-B12-E-Opaque,W04,Opaque,12,Q06,0.9815601452613479,0.975,-0.0065601452613479605,-0.0022135349595272524
C-W04-B12-E-Opaque,W04,Opaque,12,Q07,0.9850756880937459,0.988,0.0029243119062540845,0.007270922208074793
C-W04-B12-E-Opaque,W04,Opaque,12,Q08,0.9752451105677643,0.98,0.004754889432235676,0.009101499734056384
C-W04-B12-E-Opaque,W04,Opaque,12,Q09,0.9994536920682282,0.99,-0.009453692068228214,-0.005107081766407506
C-W04-B12-E-Opaque,W04,Opaque,12,Q10,0.986170946705328,0.985,-0.0011709467053280243,0.003175663596492684
C-W04-B12-E-Opaque,W04,Opaque,12,Q11,0.9863920715742656,0.988,0.0016079284257344284,0.0059545387275551365
C-W04-B12-E-Opaque,W04,Opaque,12,Q12,0.9805844544294312,0.965,-0.015584454429431238,-0.01123784412761053
C-W04-B12-E-Aligned,W04,Aligned,12,Q01,0.9892970008961679,0.95,-0.039297000896167944,0.030716276072319304
C-W04-B12-E-Aligned,W04,Aligned,12,Q02,0.9864205780867832,0.91,-0.07642057808678315,-0.006407301118295905
C-W04-B12-E-Aligned,W04,Aligned,12,Q03,0.9778058390590891,0.9,-0.07780583905908911,-0.007792562090601862
C-W04-B12-E-Aligned,W04,Aligned,12,Q04,0.9863885748655626,0.91,-0.07638857486556261,-0.00637529789707536
C-W04-B12-E-Aligned,W04,Aligned,12,Q05,0.9857652220141332,0.91,-0.07576522201413316,-0.005751945045645912
C-W04-B12-E-Aligned,W04,Aligned,12,Q06,0.9815601452613479,0.9,-0.08156014526134792,-0.011546868292860668
C-W04-B12-E-Aligned,W04,Aligned,12,Q07,0.9850756880937459,0.91,-0.07507568809374587,-0.005062411125258626
C-W04-B12-E-Aligned,W04,Aligned,12,Q08,0.9752451105677643,0.93,-0.04524511056776426,0.02476816640072299
C-W04-B12-E-Aligned,W04,Aligned,12,Q09,0.9994536920682282,0.94,-0.05945369206822826,0.01055958490025899
C-W04-B12-E-Aligned,W04,Aligned,12,Q10,0.986170946705328,0.93,-0.05617094670532796,0.013842330263159286
C-W04-B12-E-Aligned,W04,Aligned,12,Q11,0.9863920715742656,0.91,-0.07639207157426553,-0.006378794605778282
C-W04-B12-E-Aligned,W04,Aligned,12,Q12,0.9805844544294312,0.88,-0.1005844544294312,-0.030571177460943955
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q01,0.9892970008961679,0.9,-0.08929700089616788,0.017799609405652728
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q02,0.9864205780867832,0.95,-0.03642057808678323,0.07067603221503738
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q03,0.9778058390590891,0.84,-0.13780583905908916,-0.03070922875726856
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q04,0.9863885748655626,0.87,-0.11638857486556264,-0.009291964563742039
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q05,0.9857652220141332,0.875,-0.11076522201413319,-0.003668611712312586
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q06,0.9815601452613479,0.83,-0.15156014526134798,-0.04446353495952737
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q07,0.9850756880937459,0.88,-0.1050756880937459,0.0020209222080747047
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q08,0.9752451105677643,0.91,-0.06524511056776428,0.04185149973405633
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q09,0.9994536920682282,0.92,-0.07945369206822817,0.02764291823359244
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q10,0.986170946705328,0.86,-0.12617094670532802,-0.01907433640350742
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q11,0.9863920715742656,0.88,-0.10639207157426556,0.0007045387275550485
C-W04-B12-E-MisIndexed,W04,MisIndexed,12,Q12,0.9805844544294312,0.82,-0.16058445442943126,-0.05348784412761065
C-W05-B12-E-Aligned,W05,Aligned,12,Q01,0.9895097302147351,0.985,-0.004509730214735108,0.004237385285133177
C-W05-B12-E-Aligned,W05,Aligned,12,Q02,0.9893619587190061,0.97,-0.019361958719006145,-0.01061484321913786
C-W05-B12-E-Aligned,W05,Aligned,12,Q03,0.977660819600596,0.96,-0.017660819600596067,-0.008913704100727782
C-W05-B12-E-Aligned,W05,Aligned,12,Q04,0.9868172148635204,0.98,-0.006817214863520382,0.0019299006363479032
C-W05-B12-E-Aligned,W05,Aligned,12,Q05,0.9861751860037338,0.98,-0.00617518600373379,0.002571929496134495
C-W05-B12-E-Aligned,W05,Aligned,12,Q06,0.9824030528287717,0.97,-0.012403052828771743,-0.003655937328903458
C-W05-B12-E-Aligned,W05,Aligned,12,Q07,0.9854587884649455,0.98,-0.005458788464945519,0.0032883270349227667
C-W05-B12-E-Aligned,W05,Aligned,12,Q08,0.9750812738337952,0.99,0.014918726166204821,0.023665841666073106
C-W05-B12-E-Aligned,W05,Aligned,12,Q09,0.999622822303246,0.99,-0.00962282230324596,-0.0008757068033776738
C-W05-B12-E-Aligned,W05,Aligned,12,Q10,0.9873428014260501,0.985,-0.002342801426050145,0.00640431407381814
C-W05-B12-E-Aligned,W05,Aligned,12,Q11,0.9868207122689806,0.983,-0.0038207122689806194,0.004926403230887666
C-W05-B12-E-Aligned,W05,Aligned,12,Q12,0.9817110254710354,0.95,-0.03171102547103544,-0.02296390997116715
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q01,0.9895097302147351,0.89,-0.09950973021473508,0.017820718618466458
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q02,0.9893619587190061,0.94,-0.04936195871900617,0.06796849011419537
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q03,0.977660819600596,0.84,-0.13766081960059606,-0.020330370767394523
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q04,0.9868172148635204,0.86,-0.12681721486352038,-0.009486766030318838
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q05,0.9861751860037338,0.86,-0.12617518600373379,-0.008844737170532246
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q06,0.9824030528287717,0.85,-0.13240305282877174,-0.0150726039955702
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q07,0.9854587884649455,0.86,-0.12545878846494551,-0.008128339631743975
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q08,0.9750812738337952,0.88,-0.09508127383379517,0.022249174999406374
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q09,0.999622822303246,0.87,-0.12962282230324595,-0.012292373470044415
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q10,0.9873428014260501,0.86,-0.12734280142605015,-0.010012352592848606
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q11,0.9868207122689806,0.87,-0.11682071226898061,0.0005097365642209306
C-W05-B12-E-MisIndexed,W05,MisIndexed,12,Q12,0.9817110254710354,0.84,-0.14171102547103542,-0.024380576637833884
C-W05-B12-E-Opaque,W05,Opaque,12,Q01,0.9895097302147351,0.985,-0.004509730214735108,0.0002373852851331737
C-W05-B12-E-Opaque,W05,Opaque,12,Q02,0.9893619587190061,0.97,-0.019361958719006145,-0.014614843219137863
C-W05-B12-E-Opaque,W05,Opaque,12,Q03,0.977660819600596,0.976,-0.001660819600596053,0.003086295899272229
C-W05-B12-E-Opaque,W05,Opaque,12,Q04,0.9868172148635204,0.982,-0.00481721486352038,-7.009936365209857e-05
C-W05-B12-E-Opaque,W05,Opaque,12,Q05,0.9861751860037338,0.982,-0.0041751860037337885,0.0005719294961344934
C-W05-B12-E-Opaque,W05,Opaque,12,Q06,0.9824030528287717,0.979,-0.0034030528287717354,0.0013440626710965464
C-W05-B12-E-Opaque,W05,Opaque,12,Q07,0.9854587884649455,0.981,-0.004458788464945518,0.000288327034922764
C-W05-B12-E-Opaque,W05,Opaque,12,Q08,0.9750812738337952,0.982,0.006918726166204814,0.011665841666073096
C-W05-B12-E-Opaque,W05,Opaque,12,Q09,0.999622822303246,0.995,-0.004622822303245955,0.00012429319662232707
C-W05-B12-E-Opaque,W05,Opaque,12,Q10,0.9873428014260501,0.991,0.0036571985739498603,0.008404314073818142
C-W05-B12-E-Opaque,W05,Opaque,12,Q11,0.9868207122689806,0.983,-0.0038207122689806194,0.0009264032308876624
C-W05-B12-E-Opaque,W05,Opaque,12,Q12,0.9817110254710354,0.965,-0.016711025471035423,-0.011963909971167141
C-W05-B24-E-Aligned,W05,Aligned,24,Q01,0.9895097302147351,0.965,-0.024509730214735126,0.04032071861846631
C-W05-B24-E-Aligned,W05,Aligned,24,Q02,0.9893619587190061,0.935,-0.054361958719006065,0.010468490114195372
C-W05-B24-E-Aligned,W05,Aligned,24,Q03,0.977660819600596,0.9,-0.07766081960059601,-0.012830370767394572
C-W05-B24-E-Aligned,W05,Aligned,24,Q04,0.9868172148635204,0.92,-0.06681721486352032,-0.001986766030318887
C-W05-B24-E-Aligned,W05,Aligned,24,Q05,0.9861751860037338,0.92,-0.06617518600373373,-0.0013447371705322952
C-W05-B24-E-Aligned,W05,Aligned,24,Q06,0.9824030528287717,0.89,-0.0924030528287717,-0.027572603995570266
C-W05-B24-E-Aligned,W05,Aligned,24,Q07,0.9854587884649455,0.91,-0.07545878846494547,-0.010628339631744033
C-W05-B24-E-Aligned,W05,Aligned,24,Q08,0.9750812738337952,0.94,-0.03508127383379522,0.029749174999406214
C-W05-B24-E-Aligned,W05,Aligned,24,Q09,0.999622822303246,0.94,-0.059622822303246004,0.005207626529955434
C-W05-B24-E-Aligned,W05,Aligned,24,Q10,0.9873428014260501,0.93,-0.05734280142605008,0.007487647407151354
C-W05-B24-E-Aligned,W05,Aligned,24,Q11,0.9868207122689806,0.92,-0.06682071226898056,-0.001990263435779127
C-W05-B24-E-Aligned,W05,Aligned,24,Q12,0.9817110254710354,0.88,-0.10171102547103539,-0.03688057663783395
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q01,0.9895097302147351,0.955,-0.034509730214735135,-0.003179281381533672
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q02,0.9893619587190061,0.97,-0.019361958719006145,0.011968490114195318
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q03,0.977660819600596,0.965,-0.012660819600596063,0.0186696292326054
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q04,0.9868172148635204,0.955,-0.031817214863520404,-0.0004867660303189414
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q05,0.9861751860037338,0.957,-0.02917518600373381,0.0021552628294676524
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q06,0.9824030528287717,0.935,-0.047403052828771663,-0.0160726039955702
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q07,0.9854587884649455,0.96,-0.025458788464945536,0.0058716603682559265
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q08,0.9750812738337952,0.93,-0.04508127383379512,-0.013750825000593658
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q09,0.999622822303246,0.985,-0.014622822303245964,0.0167076265299555
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q10,0.9873428014260501,0.975,-0.012342801426050154,0.01898764740715131
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q11,0.9868207122689806,0.955,-0.031820712268980644,-0.0004902634357791813
C-W05-B24-E-MisIndexed,W05,MisIndexed,24,Q12,0.9817110254710354,0.91,-0.07171102547103536,-0.0403805766378339
C-W05-B24-E-Opaque,W05,Opaque,24,Q01,0.9895097302147351,0.97,-0.01950973021473512,-0.010512614714866975
C-W05-B24-E-Opaque,W05,Opaque,24,Q02,0.9893619587190061,0.98,-0.009361958719006136,-0.0003648432191379891
C-W05-B24-E-Opaque,W05,Opaque,24,Q03,0.977660819600596,0.98,0.0023391803994039506,0.011336295899272097
C-W05-B24-E-Opaque,W05,Opaque,24,Q04,0.9868172148635204,0.98,-0.006817214863520382,0.0021799006363477647
C-W05-B24-E-Opaque,W05,Opaque,24,Q05,0.9861751860037338,0.98,-0.00617518600373379,0.0028219294961343566
C-W05-B24-E-Opaque,W05,Opaque,24,Q06,0.9824030528287717,0.97,-0.012403052828771743,-0.0034059373289035966
C-W05-B24-E-Opaque,W05,Opaque,24,Q07,0.9854587884649455,0.98,-0.005458788464945519,0.003538327034922628
C-W05-B24-E-Opaque,W05,Opaque,24,Q08,0.9750812738337952,0.985,0.009918726166204817,0.018915841666072963
C-W05-B24-E-Opaque,W05,Opaque,24,Q09,0.999622822303246,0.985,-0.014622822303245964,-0.005625706803377817
C-W05-B24-E-Opaque,W05,Opaque,24,Q10,0.9873428014260501,0.98,-0.0073428014260501495,0.0016543140738179973
C-W05-B24-E-Opaque,W05,Opaque,24,Q11,0.9868207122689806,0.98,-0.006820712268980622,0.0021764032308875247
C-W05-B24-E-Opaque,W05,Opaque,24,Q12,0.9817110254710354,0.95,-0.03171102547103544,-0.02271390997116729
